node,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
USGANCUFK,0.50627446,0.090416364,0.04389251,-0.55861956,0.5535869999999999,1.099308,0.60861534,-0.49644524,-0.2965919,-0.018304783999999998,0.30580163,-0.03595386,-0.3953947,-0.34357983,-0.10749789,-0.25283512,1.1700059999999999,0.44651368,0.6925766999999999,-0.7574675000000001,0.31718475,-0.45935857,0.2846587,0.083906375,0.22384383,-0.47034106,-0.33947635,0.09449361,-1.0227190000000002,0.6673995,-1.2805803,0.18932086,-0.049017668,0.17691383,-0.018025423999999998,-0.2950061,-0.08160159,0.10800397,-0.08798854,0.5450851999999999,-0.0851886,-0.13741867,-0.30452046,-0.5122758,0.021224216,0.36901578,-0.64881855,0.83192015,-0.14564276,0.09258999,-0.7694357,-0.32354513,-0.008061156,-0.22741146,-1.1616802,-0.3565776,0.0042363955,-0.15478157,-0.041790142999999995,0.26905809999999997,0.063387915,-0.5697867,0.29815359999999996,0.68778163
USUMBAD9U,-1.3404241000000001,-0.142923,-2.337065,2.0081136,-1.1429725,0.2208183,-0.45290527,3.274632,-2.3344536,-0.7970278000000001,-0.10404282,-1.3524443000000002,1.1005821000000002,-0.37767988,1.0973038999999998,-0.483951,-0.28772909999999996,1.6088254,-0.008737077,-0.16050437,-1.2327059999999999,1.5592676,1.2076018999999998,1.5926958,0.57325244,-0.08119609,1.2533789,1.3933902,-0.9586724,0.14322118,0.031169076,-0.23626527,-1.7772226000000002,0.79650724,1.107045,1.0927501,0.80891794,0.926493,0.35159698,1.9806572,-1.4627317,-0.3822923,0.88838875,2.1025257,0.7996376999999999,0.994347,-0.46407744,0.011949586000000002,0.51021105,0.65136623,1.1062082,-0.9879711999999999,-0.49304628,-0.011703698,0.6672018,-0.14940575,0.6877241999999999,-0.5652363,0.9939790999999999,-2.767745,1.1043285,0.32479352,0.504394,-0.153855
USF2N9Q0K,-0.45234129999999995,0.17309618,0.513346,0.7984817,0.3031773,0.7844308000000001,0.14348973,-0.15160087,-0.6297003000000001,0.90642434,0.8625273999999999,0.7588511,-0.23230644,0.010410955999999999,-0.5037693,0.13626172,0.36691755,-0.27547859999999996,0.24259433,-0.09469830000000001,-0.43573165,0.7311602,0.20427498,-0.37742776,0.7640651999999999,-0.24772584,0.281507,-0.56945837,0.5650173000000001,-0.013720808000000001,-0.8292802,-0.6851468000000001,-0.123151205,0.8552854999999999,-0.35011432,0.38331407,0.4604996,-0.57209396,-0.95454454,-0.25483775,0.81952643,0.097330645,-0.5830405,-0.5057809,-0.04353792,-0.08759962,0.047733974000000005,0.6688348000000001,0.68884695,0.19936238,-0.17756763,-0.85738176,-0.4615393,-0.124462105,0.20374848,-0.42174533,-0.28826264,-0.08000454,-0.5861041,-0.5420331,-0.19857147,0.07048672,-0.38306275,-0.33391312
USSGVL9TP,-0.19664513,-1.0604458,1.8817701,0.6030107,1.5678425,2.11857,0.22692366,-0.03383361,1.4373165,-0.8808193000000001,-1.2411124,-0.67441684,0.88292074,2.1140735,-0.70162123,1.1755081,2.5121691000000004,-0.13000406,-1.3465569,-0.1570069,1.7507905,-0.8171984999999999,-0.3089781,-0.55984193,0.9393254000000001,1.0629183999999998,-0.66208047,0.41208443,0.086491086,0.08392901,-0.15545224,-2.280312,1.2391037,-0.48722214,0.25571713,-0.026833573,-0.4218542,-0.30478337,-0.8915538000000001,0.13935799999999998,0.8442825999999999,-0.94881916,0.26614928,0.15538283,-0.45468363,0.06245016,0.06790193,-0.97490406,0.19957648,-0.11381789999999999,-0.3581415,0.77597594,1.0241476999999999,0.5948614999999999,1.4894538,0.75306636,-0.29419515,0.41510034,1.2988024,0.04041233,-0.7039171999999999,-0.30039465,0.02701257,0.15606389999999998
UVD2WE213,1.4648794,-0.29832559999999997,0.19572331,-0.22673234,0.47738582,0.47655195,-0.5600261,-1.1120605,2.9466722,-1.1380752,1.1821319,-0.21957813,0.51277554,-0.7666525,0.65029097,-0.58832526,-0.49503258,-0.11472163,-3.3924727,0.29574558,-0.76215476,0.047616873,0.03059268,-2.4004366000000004,0.3221863,0.76280814,-1.4249498,0.41389617,1.9338764,1.1580389,-0.28851083,-0.30899927,-0.54716974,-0.6069317,1.6197377,1.6046093000000001,-0.12650442,0.7041151999999999,-1.1006622,1.0710075000000001,-0.9361989,-0.987216,0.9740388000000001,0.67521805,-1.5915502000000001,-0.4373107,-0.7009759,-0.032522737999999995,-0.78459364,-0.037361104,0.6740772,0.61738956,-0.40034464,-0.89284676,0.042983047999999996,-0.25321472,-1.4377505,1.4367898000000001,-0.67376775,-1.133222,-0.78342694,-0.23637579999999997,-0.32132292,-0.5435808000000001
USSGSSQUD,-0.17041070000000003,-0.29541690000000004,0.81987613,-0.038015600000000004,0.40330386,1.0523068000000002,-0.15179828,0.08785167,-0.0037336233000000003,0.25997403,-0.09706654,0.011803963999999998,0.1933687,-0.62707275,-0.34348598,-0.00795318,0.43838936,0.18995875,-0.31694344,-0.23562592,0.61278176,0.27944613,-1.346549,0.42309916,0.9719061,0.27282470000000003,-0.35312068,-0.5965963000000001,1.3341583000000001,0.13188042,0.46132654,0.38523084,0.3759535,1.3207527000000001,0.34412885,-0.83204585,-0.30537352,-0.12002134,0.22315410000000002,-1.5351052,-0.7698115,0.13054116,-0.22136398,-0.563137,0.8322386999999999,0.40399975,-0.5256046999999999,-0.65809083,0.27975792,-0.14651951,-0.3105235,0.13969724,0.0198558,-0.5960849,-0.37076372,-0.60801107,-0.13680042,-0.60503596,-0.29971072,-0.30377275,0.20485355,-0.15648463,0.31516638,0.2367568
US2BZKLQY,-0.8624130999999999,-0.05490961,0.6337339,2.4604795,-0.78693974,-0.59890753,-0.74706805,-0.8836289,-2.1490362000000003,-0.8879802,0.23642871,0.40749386,-1.9076159,-0.4680426,-0.73919183,-0.72586024,-2.2936897000000003,-1.5697678,-0.6585555999999999,0.29719959999999995,-1.0402988000000002,-3.0931509,-0.29059044,-1.382831,1.1215475000000001,-1.1339723999999998,-0.9417546999999998,-1.118695,-1.9608169999999998,1.6155448000000001,0.8574988000000001,0.22494903,0.44068609999999997,0.949148,-0.687538,-1.3086962,-1.2830693000000002,0.3580556,0.478674,0.46262297,-0.03246156,-2.226313,-0.2786287,1.4955943999999999,1.8931417000000001,0.41080740000000004,-0.86178255,-1.2568035,-1.506422,1.2617975000000001,0.96636975,-0.42508352,0.44268078,-1.0254588,0.86721367,0.378788,0.28559303,1.0623773,-2.6179514,0.82928085,0.6183153,-0.1923592,-0.8318846999999999,0.067827895
USF4GBW59,-0.8434605,0.89580804,-0.17223348,-1.9578607,-3.0796354,-2.925862,0.9159575999999999,0.46713278,-0.12608282,-0.080277726,-0.16107799,0.7024102,-0.5436643,0.05685541,-0.11194321,0.3989473,0.543836,0.04386473,-1.2851397,-1.6653452000000002,-1.0377729,0.6863254,-1.0720264,-1.9207473000000002,-1.2323591999999999,-1.3118312,0.105077915,0.3522318,-1.595766,0.6622547,-3.4087248,1.0978940000000001,1.0118716,0.24418096,1.4624636999999998,-0.48172465,-0.24145347,0.7374753000000001,2.433831,1.2713741000000003,-0.261542,1.8691611000000001,0.10481093,-0.3154909,-0.3444273,0.62139344,0.5649436999999999,-0.63760036,0.54126763,-0.5457633000000001,-1.3128388,0.16632797,0.7773339,-0.31107518,-0.18956706,0.83722764,0.47239706,-0.22919755,1.0040269,0.7677658,0.5990270999999999,2.4026442,-0.7691720999999999,0.5442931
URXG8FF0D,0.19072352,0.6468010999999999,0.37143424,-0.20139828,0.5281846,-1.1110837,0.0069612134,-1.4626433,0.042303283,-0.56029737,0.5036449000000001,0.40654609999999997,0.30056120000000003,-0.28811756,-0.21676195,0.10967373,-0.7676408,-0.35158226,-1.1085608999999998,-0.0016598495,-0.06984602,-0.48895356,-0.11219236,-0.4640625,0.8403636999999999,0.43317926,-0.3098838,-0.45333666,0.40252802,0.06848212,0.22504891,0.733653,0.94153756,1.3728278999999999,1.2810032,0.17565961,-0.73077977,0.2034977,-0.9929198,0.5179331,0.06403399,-0.70497453,-0.15287277,0.28934342,-1.1338837,0.060649722999999996,0.61194855,0.07925661,-0.049484186,0.48546338,0.06917723,-0.07254772,-0.22054674,-0.9155434000000001,0.31506547,-1.262767,0.07906041,0.14840347,-0.9170874,-0.6361819000000001,-0.39852765,-0.33737734,-0.4498108,0.09554127
USG9Y7J57,-0.1834203,-0.01774786,-0.093315534,0.36715502,0.80381316,-0.23983344,0.20718209999999998,0.21619628,-1.0171421999999999,-0.2577295,-0.36317977,-0.9659937,-0.01501249,0.17808284,0.3754383,0.4518393,-0.56532663,-0.023818858,0.011292818,-0.5334194999999999,-0.40389517,0.67898434,0.8554299999999999,-0.18644206,0.2957355,-0.08419945,0.90692955,0.20359582,0.05622259,0.73431015,-0.06579600000000001,0.25902998,0.1430705,0.6918211,-0.96343505,0.08684641,-1.1899087,-0.06590138,-0.5830257,-0.18731792,1.0430547,-0.33853438,-0.20968156,0.23065697,0.7110358,0.6411798000000001,0.19996607,-0.41973343,-0.40111822,0.013915508,-0.59654033,0.39461446,-0.44407094,0.6194816999999999,-0.58826447,-0.05539497,0.7564377,-0.22612724,0.4451448,-0.76543826,0.12877254,0.36637112,0.47625032,0.6764174
U0117PFQXUK,-1.3682272,-0.934125,0.63338864,-0.48504683,-0.6635182,0.9590890999999999,-1.1739081,-0.11424689,1.0040251,0.5246692,0.010071099,0.9947481,0.30589244,-0.99331903,0.3920131,0.059520385999999995,0.23648891,0.96905655,0.5704212,0.5495488000000001,0.0629643,0.10871061,1.1651901000000002,0.058487255,-0.13915391,-1.1695781,-0.007112317,-0.84241134,0.5547614000000001,0.5030514,-0.42219105,0.5041611,-0.79544985,-0.5755438,-0.0029859669,0.32322290000000004,0.60513526,-0.8209021000000001,0.63664794,-0.25513878,-0.36238909999999996,-0.15991278,-0.5018449,-1.2981926000000001,0.0031714584000000004,0.41612855,-0.46661618,0.9069161,1.0719969999999999,-0.9817062,0.6925793,-1.1077542,0.76845443,-0.7537636999999999,0.2890232,-0.32682985,0.13995774,-0.6435274000000001,-1.0407399,-0.6892158,0.20261110000000002,0.85847163,-0.55634093,-1.4537615
UU65Z4EFK,-0.25937152,-0.40303895,0.17744467,0.26120996,0.27980527,0.4109786,-0.1666376,0.17011186,0.2921594,0.22903574,0.30584723,0.35098544,-0.3021574,-0.12155174,0.21877800000000003,0.014969871000000001,0.27623600000000004,0.42550698,-0.014103123,0.37831712,0.09132949,0.5020979999999999,0.07205268,-0.374452,0.53069866,-0.15933213,-0.12263343,0.22818232,-0.3114907,0.20187026,-0.99128747,0.06826752400000001,0.25643826,-0.13539715,0.12684062,-0.41738623,-0.6053510999999999,-0.20302585,-0.01836855,-0.46828452,-0.040876842999999996,0.28231552,-0.07331168,-0.021074912,-0.08801807,0.07819675,-0.65061873,0.18118095,0.8757971999999999,0.19551201,-0.532485,-0.09505429,0.48215294,0.034791302,-0.34508568,-0.38067436,-0.28621572,-0.14044204,0.33859727,0.013957522,0.49392807,0.3685091,0.12969244,-0.073139
USGAGN9DF,0.016069312,-0.028882379,0.43482715,0.04395742,0.28073186,0.62530655,-0.17969759,0.01255067,0.32080698,-0.07313911,0.18900801,0.28779309999999997,-0.033537097,0.26033276,0.032487307,-0.16771732,0.67060417,0.26631009999999994,0.37387845,0.16643146,0.24482918,0.1305527,0.21237001,-0.13148683,0.44097745,-0.24262378,-0.27758658,0.23128153,-0.38160098,0.23619977,-0.7868767,0.038922317000000005,0.48826912,-0.007602205,0.07179649,-0.67129993,-0.58789706,-0.49416292,-0.56231505,-0.17029351,-0.13905787,-0.075792,0.06933011,-0.33131146,-0.101172976,-0.05183346,-0.5863715,0.30307448,0.45745158,0.10805842,-0.21075657,-0.023804693,0.38932502,0.3385038,-0.4374487,-0.27629307,-0.37925488,0.008033251,0.17441902,0.64622813,0.21413095,0.2922385,0.3530494,-0.0446953
USS35MGH2,-0.6515519000000001,-0.09598522,-0.19418246,-0.12240045,0.11691571,0.78054726,-0.32592106,0.40017659999999994,-0.32621697,-0.15556303,0.117696315,-0.5435840999999999,-0.19489609,0.045807815999999994,0.32424542,0.36108333,-1.0811654,-0.22703545,0.45538935,0.08296856,-1.0438286,-0.45404920000000004,0.5579651999999999,-0.07792289999999999,-0.53909665,0.18148975,0.21710898,-0.06913912,0.69148004,-0.38384676,-0.5423284,0.0029819338000000003,-0.003563005,0.14521004,-0.26498058,-0.18178636,-0.3304278,-0.21600495,-1.1518753000000002,-0.42022200000000004,0.12739418,-0.29340926,-0.34081805,0.97560334,0.80626184,-0.1700465,-0.5443826,-1.1213117,1.1579791000000001,-1.0050646,-0.17375065,-0.052801747,-0.1634924,-0.5652581999999999,0.18974671,-0.20985861,0.086372726,0.31098014,0.59184617,-1.2946718000000002,0.16176778,-0.62498015,0.4967718,-0.50782436
USUNKDZL6,-1.5136291000000002,0.64796555,-1.9068017,-1.112226,0.47474575,-0.35843384,-0.028760811,0.33648629999999996,-0.70686555,-1.2373476,0.40500359999999996,-1.1514062,0.009871485,-1.2752622,-0.5861506,0.7450719,0.638772,-0.03842946,0.0841865,-1.0888311000000002,1.0440646,-0.42066127,-1.5677388,0.3487028,2.5187937999999996,0.90198314,-1.0271046999999998,1.9148101999999998,0.107999414,-0.4477326,1.0523496,0.59650064,-0.012024532,-1.6075131999999999,1.5208983,0.8884738999999999,0.7263541,-0.48301099999999997,0.6791701,0.398804,1.2521309999999999,0.70541185,-0.50678116,0.72862315,-2.1162255,1.0192151,0.6156245,0.71516,0.8854795,-0.38861758,-0.5296135999999999,0.025587363,1.806936,-1.9323113999999997,-1.2249273,-1.3931878999999998,-0.28321820000000003,-1.7477668999999998,-0.15407224,-1.6555977,-1.7454667000000001,-1.995063,-1.5245094,-0.57381916
USVRR0Z4K,0.6583319999999999,0.1565529,-0.8048637,0.38702646,-0.29174992,-1.5522311000000002,2.6111531,0.8420892,1.0889688,-2.8630888,-1.3533663999999999,-0.45581293,0.0005292771400000001,0.8469245000000001,0.013613433999999999,0.8565964,-0.81944907,-0.5889838000000001,-1.489992,-1.7835165000000002,-0.74015546,0.033573326,-1.2271649,0.62904483,-1.3816408000000002,1.2174364,0.009404828,-0.8444149999999999,1.0616614,-0.7089644,-0.29876083,-0.4778802,-0.25047272,-0.42995656,1.0944971000000001,0.4217593,-0.8106379,-0.32549557,0.104743846,1.9361581,-0.38103790000000004,0.3813742,-0.05328032,-0.45742380000000005,-0.16003720000000002,0.29324627,1.3211656999999999,-0.15810046,-1.3307461999999999,0.27078992,0.14327872,0.2872504,-0.005589396,0.21296433,0.35169592,0.6394006999999999,0.84875005,-1.8726881999999998,-1.2670658000000001,-0.73249346,-1.1063466,-0.17052463,-2.2652874,0.5590248999999999
U0153FV2WM8,-0.5135306,0.45577458,-1.6963447,1.5333858999999999,-1.3244871,-1.7516835,0.080336384,-0.7471196,-0.22393742,-0.81917477,-1.1494064,0.77193075,1.4949476000000002,-1.0289918,1.0857504999999998,-1.2366924,0.6165958,-1.3832917,0.25326148,-0.91115534,1.1970413999999998,-1.2194922,-0.05560313,1.2160507,1.3575688999999997,1.6713735,-0.014828269,0.07459187,0.42802548,-0.5602796999999999,0.8469428,1.3510981000000002,0.44096637,-1.8069188999999999,0.60016215,1.1412961000000001,-0.25424504,-0.9166199,-0.39241090000000006,2.4635906000000003,1.1593027,0.2590856,1.0053053,0.14300881,0.21632943,-0.69688296,1.5681725,0.7276633000000001,-0.8304149,-2.3387537,0.46691442,-0.82808423,-0.01825778,1.0379572,0.3854184,0.05902085,-0.8633105999999999,1.2575916999999999,-2.379297,0.5879795,-0.11639799,0.073126845,0.6446864999999999,-0.5916238
USG9D2QAV,0.4169696,0.98271704,-1.6920412,0.75247717,-1.1765542,1.5729454,-2.1996808,0.74304956,-0.37181035,0.94442147,0.8127430999999999,-0.8863989,0.5358455,1.4732822,-0.46370977,-1.9509851999999999,1.1775342,-1.4323622999999999,0.81681293,-0.16056773,-1.3739622999999999,0.116094165,-0.076034,-0.4309133,-1.2142829,-0.089405864,1.0092444,0.99549544,1.1744233,-0.048225522,-0.15465325,-1.6439078999999999,0.41367927,0.9648654000000001,0.025438907,1.1620727,-0.9012608,-0.63783187,-1.4229518,0.34187564,1.3763156,0.9823666999999999,1.8766425,0.27521090000000004,0.97231394,0.7600981,-0.7763111999999999,-1.4646002,-0.5708591,-1.0348644,-0.34014443,0.51573175,-0.9524079,-2.3311314999999997,-1.8844346,0.5586661999999999,-0.39089963,0.5997728,0.54441595,2.1636376,-1.01263,-1.0793190000000001,-0.010527483999999998,-0.95205337
USUC91J23,0.46605483,0.86820036,2.6099968,-0.7149743000000001,-1.5734468000000001,0.28934914,0.17730485,-0.5059508,-0.57328445,0.3096957,0.5607751,-2.2993376,-0.44725284,-1.4585238999999999,-0.5272835,-0.3824243,1.409238,-1.0712943000000001,-0.5376174,-0.33929005,-0.34774402,-0.18516219,0.50190336,-0.73631406,2.492524,-0.7279426,1.0322182,-0.19908784,0.41813138,0.4569782,1.4256495,-0.81904805,-0.6327293,-0.20264345,-0.91209865,0.33952972,-0.17950056,0.15319005,-0.66663605,-0.18172257,-1.2840651,0.49107444,1.5714805,0.13950643,0.08843662,-0.88215476,1.3495173,1.4815537,-0.5822345999999999,0.40900064,0.7282283,1.1544666000000001,1.0742836,0.797467,-0.41915053,0.39862153,1.2283194,0.96759874,1.2661265,1.6248088,0.44500974,-0.5443093000000001,0.6761659999999999,-0.15735404
U01092SUKL4,0.13800274,0.44143212,-1.075636,1.2086148,-0.43660277,0.06176075,-1.376555,0.95237935,-0.1531523,0.14952138,0.26585174,0.03911737,0.8097460999999999,-0.37692744,0.26580015,-0.33679828,-0.09671207,-0.12208242,-0.35450327,-0.26247913,0.7226001,0.17590155,-0.14043932,0.18024042,-0.8478952,0.07923494,0.09279769,0.049593597999999996,0.20156872,-0.43468595,0.33187866,-0.06781648,0.113527566,-0.6781449,0.12397384,-0.1548524,-0.09982002,-0.115918934,0.39331654,-0.25800663,-0.9189940999999999,-0.56950074,0.39168924,-0.29935557,-0.30047464,0.758472,0.6476086999999999,-0.30131453,-0.09757041,0.3584587,0.64599776,0.23883379,0.026587779,0.89887816,-0.1647244,-0.19319795,0.44492167,-0.30200005,0.24164517,-1.1448445,0.35846323,0.5467668000000001,1.1980445,0.38654512
USUCEQXAT,0.28785548,-0.24325392,0.13506038,-0.20019831,0.46271297,0.8597444,0.28577513,0.4714975,0.34651068,-0.21694368,0.23468064,0.005555447,0.29344538,0.7965005000000001,0.044449795,0.090689756,0.10868761,-0.6843421,-0.1331062,-0.28169182,0.62595564,-0.07984920599999999,0.5771291999999999,-0.5661301999999999,0.25881258,-0.3849978,0.5268416,0.3018942,-0.6836004,0.48273164,0.26970986,-0.25032289999999996,0.17852357,0.18866727,-0.5620066999999999,-0.11389102,-1.073851,-0.18439661,-0.1483901,-0.016723664,0.21605697,-0.3319232,-0.18929607,-0.103061415,0.49314964,-0.10391423,-0.071013406,0.08170091,0.08667595,0.1286972,-0.9289886,0.26206747,0.2236958,-0.04958767,-0.11776817,0.26024675,0.08349118,-0.34936762,-0.40794498,-0.05270573,-0.26300713,0.27236578,0.77969205,0.43683204
USSGKQR96,0.43075169999999996,-0.42544156,-0.08068666,-0.18342748,0.24923497,1.1003503000000001,0.23472907,0.15838917,0.48822194,-0.350011,0.25653234,-0.1870632,0.38968855,0.5593656,0.27337790000000006,0.06193516,0.50627905,0.015081716,-0.12537202,-0.52764136,0.9379511999999999,0.10531268,0.7588929,-0.6502729,-0.05982491400000001,-0.2691671,0.21981873,0.18293688,-0.6562657,0.66737574,-0.36229345,-0.08803603,0.033720806,0.04536985599999999,-0.23473425,0.23248899,-0.43483588,-0.04817026,-0.107712835,-0.3190772,0.25183323,-0.30672193,-0.18194652,0.14028484,0.11168071,0.07689555,-0.23681903,0.4724637,0.30547035,0.15359563,-1.0637742000000001,0.29276335,0.2475177,0.016524026,-0.440561,0.03984639,-0.15039587,-0.15424444,0.03515359,0.14774308,-0.09170006,0.3955425,0.43322277,0.17382167
USUNKE6R4,-0.061426308,-0.28377816,0.008011314,-0.021523762000000002,0.23053086,0.25789148,0.063181914,0.13882509,0.35467115,0.082992055,0.49730873,0.14374891,-0.0865378,0.13890347,0.29512462,0.08029203,0.4188554,0.44231033,0.21970820000000002,0.12325201,0.30844640000000006,-0.0807567,0.18711144,-0.24861433,0.5080164,-0.40437829999999997,0.14053237,0.6597494,-0.7349272,-0.05794818,-0.86836994,0.2931577,0.14198188,0.36447006,0.22312659,-0.3815117,-0.29082224,-0.39034495,-0.42154914,-0.41613835,-0.195675,-0.18764046,0.22978722,0.006199105999999999,-0.19205846,-0.16742748,-0.5075265999999999,0.5693845000000001,0.52524287,0.11223038,-0.48518469999999997,-0.25785735,0.28764823,0.12628952,-0.34624162,-0.40012547,-0.2020109,-0.21970108,0.007012578,0.47173157,0.1934769,0.10914667,0.23380828,0.045764547
USMPCPV6E,-0.09026841,-0.26328525,0.059689599999999995,0.28658774,0.45349374,0.45505154,0.24458815,0.015736695,0.4054447,-0.018412743,0.41615100000000005,0.27034494,-0.020517198,0.03709218,0.11566826,0.11899145,0.31570145,0.2585664,-0.122947395,-0.04672822,-0.06002103,-0.11079387,0.22870643,-0.035211942999999996,0.3202164,-0.037763942,0.467449,0.24714349,-0.20223936,0.37779429999999997,-0.6976382,0.040777999999999995,0.15896209,0.057103466,-0.16845338,-0.048316516,-0.32512993,-0.038775787,-0.22699387,-0.2996229,0.10305238,0.15725091,0.12476297,-0.012520513,0.25167134,-0.28507325,-0.14506456,0.042655095,0.08788711,-0.22982419,-0.55372614,-0.17085598,0.20346408,-0.23621910000000002,0.06769716,-0.3558754,-0.120944336,-0.07768633,-0.05849304,0.012797524,0.10186422,0.02175687,-0.12191538,-0.011203196
UU4R6N02F,0.22076114,-0.118914865,-0.8797927,0.16101567,0.6320179,-0.08453411599999999,-0.97392935,0.07780898,0.30694783,0.43219438,0.28957072,0.5322838000000001,-0.027393487999999997,-0.26720792,-0.29538587,-0.1254491,-0.27972043,0.28107008,-0.28570867,0.36660707,-0.8999351999999999,0.085905455,-0.12777053,-0.17522761,0.10603433,0.20663482,0.0010975,0.32361016,-0.6580590999999999,0.0021532946,0.02605535,-0.07338026,0.42876443,-0.508123,0.8613716999999999,-0.6580276999999999,-0.061757367,0.4258795999999999,0.16691728,0.017825734,0.50797194,0.32535508,0.56171316,-0.024285747000000003,-0.19887084,-0.574843,-0.47113094,0.5225442,0.46888739999999995,0.36808315,0.22556032,-0.38482285,0.8860425,-0.27493143,1.0464921999999999,0.08132412,0.009227188,-0.075397804,0.08999959,0.35364327,-0.55637807,0.10291038,-0.5239705,0.15307742
USSFJJH4M,-0.8544616,0.29419140000000005,0.73927426,0.15358676,0.99048394,-0.06496199,1.2986357,0.6343688,-0.5163123,-0.06518925,0.19145127,0.09818737,0.17371166,-0.23444477,-0.42816007,-0.93688995,0.6457997,0.82893956,-0.12535734,-0.031665795,1.2965735,-0.87670755,-0.8267738000000001,-0.3427651,1.0947746,-0.23543371,0.07566004,0.15010756,-0.086213715,-0.92503947,-0.66834176,0.99506193,-0.67099655,0.35331276,0.8753731,-0.25265879999999996,0.56868255,-0.6558308,-0.1416471,0.15625048,0.21039368,-0.41572943,0.765424,-0.35682052,-0.39729193,-0.5021595999999999,-0.23807272,1.1744108,-0.08397497,-0.7534401999999999,0.05803697,-0.44259685,-0.99112576,-0.13231714,-1.2367963,-0.055189006,0.26673532,-0.5678633000000001,-0.42832479999999995,0.08128041,0.6840198000000001,-0.11994604,0.40001875,1.084509
U0137262P46,-1.1562006,-0.46532807,1.3718989,-0.65542406,0.44019395,-0.06657403,-0.77216476,0.24921587,-1.3860565,0.28785828,-0.27910677,0.90355545,-0.08606521,0.151847,-1.1357152,0.091777466,-0.09338623,-0.48506823,0.47253582,-0.90440017,-0.20558332,1.006081,0.8746755999999999,-0.076110825,0.36443716,-0.5827413,-0.46428594,-0.87228996,0.46148378,-0.14464518,0.18986368,0.056943025,-0.22905841,-0.732038,-0.6562188,0.22934283,0.25373152,-0.030025465,-0.20054783,0.23147243,-0.09876507,-0.107191585,-0.9515892,-1.7071611,0.19634284,0.9227902,0.31077945,1.2891538999999999,1.1946682,-0.124865614,0.30466554,-1.2338618000000001,0.06289973,0.71192694,-0.23416232,0.6900156,-0.16996391,-0.2268223,-0.57756406,-0.5836690999999999,0.5811674,1.2545831,0.433521,-0.8249065999999999
U013U3H0PUK,0.09636793,0.110650994,0.07759637,0.26444587,-0.2701268,0.43011248,-0.15676987,0.10539076,0.124199755,0.25963205,0.33445114,0.12862042,0.099815115,-0.009166002,0.16334412,0.07591558,0.29305428,0.13738297,-0.071274176,-0.06178664,-0.0067390919999999995,-0.08791918,-0.02276535,-0.34407443,0.22685751,-0.40655959999999997,0.124784715,-0.007795458000000001,-0.5066729,-0.01544748,-0.403991,-0.05896465,0.2692887,0.40360937,0.3700874,-0.045777183,-0.27068636,-0.29450706,-0.10275316,-0.05577524,-0.30242166,0.3340189,-0.05439414,0.16055895,-0.1591018,-0.005131832,-0.41169490000000003,0.016636956,0.34906393,0.08993085,-0.16418427,-0.14300601,0.21482332,-0.14910808,-0.08898648,-0.6333758,0.12382037,0.07749055,0.30484040000000007,0.2361877,0.43788388,0.0045721657,-0.16524576,-0.359141
UT0P735LZ,0.092246786,-0.12810409,0.041156944,0.07436769,0.24261226,0.5495463,-0.2549479,0.058978282,0.03694048,0.26644903,0.08836459,-0.07112284,0.07737651,0.1306694,0.1904914,0.14192784,0.66051716,-0.032636605,0.17991482,-0.14950977,-0.08491172,0.45199177,-0.0038451365999999996,-0.013528583,0.2900973,0.058792874,0.12557916,-0.18503037,0.04409125,0.06697594400000001,-0.5417689,-0.25529733,0.29487807,0.37481222,-0.09243828,-0.13412397,-0.14326216,-0.23870708,-0.40267327,-0.12163510000000001,-0.21457475,0.11130456,-0.021956429,-0.2567997,-0.12011067,0.027707705,-0.10967550400000001,-0.021668352000000002,0.29401484,0.13126870000000002,-0.0822994,-0.01839154,0.060154945,0.1341079,-0.046506795999999996,-0.2742755,0.13336092,0.013101241000000001,0.11076002,-0.10390833,0.13296814,-0.105453126,0.14972779,0.09419678
UTCU7AP0W,0.53358555,-0.27643293,0.09995245,-0.32035175,0.77387184,0.93204117,0.48676223,0.28346387,0.053800806,-0.3666955,0.013919966,-0.23158766,0.31339478,0.73064667,0.09538424,-0.100442715,0.29716498,-0.44552726,-0.3762562,-0.54242754,0.9921614,0.13262084,0.8739963,-0.7640186,0.108565755,-0.0041744634999999995,0.53106856,0.21921815,-0.44616354,0.6021805,0.6290423,-0.30676797,0.061861433,-0.24189146,-0.565292,0.15006092,-0.39912692,0.2013828,-0.28578228,0.156618,0.46703982,-0.56939656,-0.100416176,-0.032849703,0.576388,-0.20280077,-0.18417394,0.44536147,-0.13383771,0.010577738,-1.0588405,0.43007070000000003,0.32833454,-0.32147658,-0.5497935,0.5268583,0.03733113,-0.13492553,-0.5312669,-0.038929317000000005,-0.13890341,0.028079537999999998,1.0660887,0.42410088
